image_path,fruit_id,storage_condition,day,stage,view,timestamp,file_stem
data/Avocado Ripening Dataset/Tam_d11_028_b_5.jpg,Tam_028,Tam,11,5,b,2022-04-14 18:28:08,Tam_d11_028_b_5
data/Avocado Ripening Dataset/Tam_d01_030_a_1.jpg,Tam_030,Tam,1,1,a,2022-04-03 16:57:02,Tam_d01_030_a_1
data/Avocado Ripening Dataset/Tam_d01_030_b_1.jpg,Tam_030,Tam,1,1,b,2022-04-03 16:57:20,Tam_d01_030_b_1
data/Avocado Ripening Dataset/Tam_d02_030_a_2.jpg,Tam_030,Tam,2,2,a,2022-04-05 17:46:15,Tam_d02_030_a_2
data/Avocado Ripening Dataset/Tam_d02_030_b_2.jpg,Tam_030,Tam,2,2,b,2022-04-05 17:46:21,Tam_d02_030_b_2
data/Avocado Ripening Dataset/Tam_d03_030_a_2.jpg,Tam_030,Tam,3,2,a,2022-04-06 17:41:43,Tam_d03_030_a_2
data/Avocado Ripening Dataset/Tam_d03_030_b_2.jpg,Tam_030,Tam,3,2,b,2022-04-06 17:41:51,Tam_d03_030_b_2
data/Avocado Ripening Dataset/Tam_d04_030_a_3.jpg,Tam_030,Tam,4,3,a,2022-04-07 15:54:41,Tam_d04_030_a_3
data/Avocado Ripening Dataset/Tam_d04_030_b_3.jpg,Tam_030,Tam,4,3,b,2022-04-07 15:54:49,Tam_d04_030_b_3
data/Avocado Ripening Dataset/Tam_d05_030_a_3.jpg,Tam_030,Tam,5,3,a,2022-04-08 17:31:53,Tam_d05_030_a_3
data/Avocado Ripening Dataset/Tam_d05_030_b_3.jpg,Tam_030,Tam,5,3,b,2022-04-08 17:32:01,Tam_d05_030_b_3
data/Avocado Ripening Dataset/Tam_d06_030_a_4.jpg,Tam_030,Tam,6,4,a,2022-04-09 17:00:16,Tam_d06_030_a_4
data/Avocado Ripening Dataset/Tam_d06_030_b_4.jpg,Tam_030,Tam,6,4,b,2022-04-09 17:00:23,Tam_d06_030_b_4
data/Avocado Ripening Dataset/Tam_d07_030_a_4.jpg,Tam_030,Tam,7,4,a,2022-04-10 16:16:33,Tam_d07_030_a_4
data/Avocado Ripening Dataset/Tam_d07_030_b_4.jpg,Tam_030,Tam,7,4,b,2022-04-10 16:16:49,Tam_d07_030_b_4
data/Avocado Ripening Dataset/Tam_d08_030_a_5.jpg,Tam_030,Tam,8,5,a,2022-04-11 16:53:10,Tam_d08_030_a_5
data/Avocado Ripening Dataset/Tam_d08_030_b_5.jpg,Tam_030,Tam,8,5,b,2022-04-11 16:53:20,Tam_d08_030_b_5
data/Avocado Ripening Dataset/Tam_d09_030_a_5.jpg,Tam_030,Tam,9,5,a,2022-04-12 16:24:47,Tam_d09_030_a_5
data/Avocado Ripening Dataset/Tam_d09_030_b_5.jpg,Tam_030,Tam,9,5,b,2022-04-12 16:24:53,Tam_d09_030_b_5
data/Avocado Ripening Dataset/Tam_d10_030_a_5.jpg,Tam_030,Tam,10,5,a,2022-04-13 15:43:55,Tam_d10_030_a_5
data/Avocado Ripening Dataset/Tam_d10_030_b_5.jpg,Tam_030,Tam,10,5,b,2022-04-13 15:44:05,Tam_d10_030_b_5
data/Avocado Ripening Dataset/Tam_d11_030_a_5.jpg,Tam_030,Tam,11,5,a,2022-04-14 18:10:39,Tam_d11_030_a_5
data/Avocado Ripening Dataset/Tam_d11_030_b_5.jpg,Tam_030,Tam,11,5,b,2022-04-14 18:10:48,Tam_d11_030_b_5
data/Avocado Ripening Dataset/Tam_d01_039_a_1.jpg,Tam_039,Tam,1,1,a,2022-04-04 17:47:20,Tam_d01_039_a_1
data/Avocado Ripening Dataset/Tam_d01_039_b_1.jpg,Tam_039,Tam,1,1,b,2022-04-04 17:47:29,Tam_d01_039_b_1
data/Avocado Ripening Dataset/Tam_d02_039_a_2.jpg,Tam_039,Tam,2,2,a,2022-04-05 17:02:12,Tam_d02_039_a_2
data/Avocado Ripening Dataset/Tam_d02_039_b_2.jpg,Tam_039,Tam,2,2,b,2022-04-05 17:02:21,Tam_d02_039_b_2
data/Avocado Ripening Dataset/Tam_d03_039_a_2.jpg,Tam_039,Tam,3,2,a,2022-04-06 18:20:11,Tam_d03_039_a_2
data/Avocado Ripening Dataset/Tam_d03_039_b_2.jpg,Tam_039,Tam,3,2,b,2022-04-06 18:20:19,Tam_d03_039_b_2
data/Avocado Ripening Dataset/Tam_d04_039_a_3.jpg,Tam_039,Tam,4,3,a,2022-04-07 16:56:20,Tam_d04_039_a_3
data/Avocado Ripening Dataset/Tam_d04_039_b_3.jpg,Tam_039,Tam,4,3,b,2022-04-07 16:56:29,Tam_d04_039_b_3
data/Avocado Ripening Dataset/Tam_d05_039_a_4.jpg,Tam_039,Tam,5,4,a,2022-04-08 18:05:44,Tam_d05_039_a_4
data/Avocado Ripening Dataset/Tam_d05_039_b_4.jpg,Tam_039,Tam,5,4,b,2022-04-08 18:05:50,Tam_d05_039_b_4
data/Avocado Ripening Dataset/Tam_d06_039_a_4.jpg,Tam_039,Tam,6,4,a,2022-04-09 17:23:14,Tam_d06_039_a_4
data/Avocado Ripening Dataset/Tam_d06_039_b_4.jpg,Tam_039,Tam,6,4,b,2022-04-09 17:23:19,Tam_d06_039_b_4
data/Avocado Ripening Dataset/Tam_d07_039_a_4.jpg,Tam_039,Tam,7,4,a,2022-04-10 16:40:31,Tam_d07_039_a_4
data/Avocado Ripening Dataset/Tam_d07_039_b_4.jpg,Tam_039,Tam,7,4,b,2022-04-10 16:40:37,Tam_d07_039_b_4
data/Avocado Ripening Dataset/Tam_d08_039_a_4.jpg,Tam_039,Tam,8,4,a,2022-04-11 17:24:35,Tam_d08_039_a_4
data/Avocado Ripening Dataset/Tam_d08_039_b_4.jpg,Tam_039,Tam,8,4,b,2022-04-11 17:24:42,Tam_d08_039_b_4
data/Avocado Ripening Dataset/Tam_d09_039_a_4.jpg,Tam_039,Tam,9,4,a,2022-04-12 17:00:37,Tam_d09_039_a_4
data/Avocado Ripening Dataset/Tam_d09_039_b_4.jpg,Tam_039,Tam,9,4,b,2022-04-12 17:00:43,Tam_d09_039_b_4
data/Avocado Ripening Dataset/Tam_d10_039_a_5.jpg,Tam_039,Tam,10,5,a,2022-04-13 15:17:26,Tam_d10_039_a_5
data/Avocado Ripening Dataset/Tam_d10_039_b_5.jpg,Tam_039,Tam,10,5,b,2022-04-13 15:17:32,Tam_d10_039_b_5
data/Avocado Ripening Dataset/Tam_d11_039_a_5.jpg,Tam_039,Tam,11,5,a,2022-04-14 17:42:34,Tam_d11_039_a_5
data/Avocado Ripening Dataset/Tam_d11_039_b_5.jpg,Tam_039,Tam,11,5,b,2022-04-14 17:42:39,Tam_d11_039_b_5
data/Avocado Ripening Dataset/Tam_d01_051_a_1.jpg,Tam_051,Tam,1,1,a,2022-04-04 18:22:19,Tam_d01_051_a_1
data/Avocado Ripening Dataset/Tam_d01_051_b_1.jpg,Tam_051,Tam,1,1,b,2022-04-04 18:22:31,Tam_d01_051_b_1
data/Avocado Ripening Dataset/Tam_d02_051_a_1.jpg,Tam_051,Tam,2,1,a,2022-04-05 16:40:48,Tam_d02_051_a_1
data/Avocado Ripening Dataset/Tam_d02_051_b_1.jpg,Tam_051,Tam,2,1,b,2022-04-05 16:41:00,Tam_d02_051_b_1
data/Avocado Ripening Dataset/Tam_d03_051_a_2.jpg,Tam_051,Tam,3,2,a,2022-04-06 18:50:41,Tam_d03_051_a_2
data/Avocado Ripening Dataset/Tam_d03_051_b_2.jpg,Tam_051,Tam,3,2,b,2022-04-06 18:50:49,Tam_d03_051_b_2
data/Avocado Ripening Dataset/Tam_d04_051_a_2.jpg,Tam_051,Tam,4,2,a,2022-04-07 17:29:54,Tam_d04_051_a_2
data/Avocado Ripening Dataset/Tam_d04_051_b_2.jpg,Tam_051,Tam,4,2,b,2022-04-07 17:30:00,Tam_d04_051_b_2
data/Avocado Ripening Dataset/Tam_d05_051_a_3.jpg,Tam_051,Tam,5,3,a,2022-04-08 18:36:17,Tam_d05_051_a_3
data/Avocado Ripening Dataset/Tam_d05_051_b_3.jpg,Tam_051,Tam,5,3,b,2022-04-08 18:36:24,Tam_d05_051_b_3
data/Avocado Ripening Dataset/Tam_d06_051_a_4.jpg,Tam_051,Tam,6,4,a,2022-04-09 17:47:11,Tam_d06_051_a_4
data/Avocado Ripening Dataset/Tam_d06_051_b_4.jpg,Tam_051,Tam,6,4,b,2022-04-09 17:47:17,Tam_d06_051_b_4
data/Avocado Ripening Dataset/Tam_d07_051_a_4.jpg,Tam_051,Tam,7,4,a,2022-04-10 17:01:02,Tam_d07_051_a_4
data/Avocado Ripening Dataset/Tam_d07_051_b_4.jpg,Tam_051,Tam,7,4,b,2022-04-10 17:01:08,Tam_d07_051_b_4
data/Avocado Ripening Dataset/Tam_d08_051_a_4.jpg,Tam_051,Tam,8,4,a,2022-04-11 17:55:09,Tam_d08_051_a_4
data/Avocado Ripening Dataset/Tam_d08_051_b_4.jpg,Tam_051,Tam,8,4,b,2022-04-11 17:55:15,Tam_d08_051_b_4
data/Avocado Ripening Dataset/Tam_d09_051_a_4.jpg,Tam_051,Tam,9,4,a,2022-04-12 17:33:46,Tam_d09_051_a_4
data/Avocado Ripening Dataset/Tam_d09_051_b_4.jpg,Tam_051,Tam,9,4,b,2022-04-12 17:33:52,Tam_d09_051_b_4
data/Avocado Ripening Dataset/Tam_d10_051_a_5.jpg,Tam_051,Tam,10,5,a,2022-04-13 14:54:43,Tam_d10_051_a_5
data/Avocado Ripening Dataset/Tam_d10_051_b_5.jpg,Tam_051,Tam,10,5,b,2022-04-13 14:54:48,Tam_d10_051_b_5
data/Avocado Ripening Dataset/Tam_d11_051_a_5.jpg,Tam_051,Tam,11,5,a,2022-04-14 18:28:15,Tam_d11_051_a_5
data/Avocado Ripening Dataset/Tam_d11_051_b_5.jpg,Tam_051,Tam,11,5,b,2022-04-14 18:28:19,Tam_d11_051_b_5
data/Avocado Ripening Dataset/Tam_d01_052_a_1.jpg,Tam_052,Tam,1,1,a,2022-04-04 17:47:54,Tam_d01_052_a_1
data/Avocado Ripening Dataset/Tam_d01_052_b_1.jpg,Tam_052,Tam,1,1,b,2022-04-04 17:48:02,Tam_d01_052_b_1
data/Avocado Ripening Dataset/Tam_d03_052_a_2.jpg,Tam_052,Tam,3,2,a,2022-04-06 18:20:45,Tam_d03_052_a_2
data/Avocado Ripening Dataset/Tam_d03_052_b_2.jpg,Tam_052,Tam,3,2,b,2022-04-06 18:21:06,Tam_d03_052_b_2
data/Avocado Ripening Dataset/Tam_d04_052_a_3.jpg,Tam_052,Tam,4,3,a,2022-04-07 16:56:49,Tam_d04_052_a_3
data/Avocado Ripening Dataset/Tam_d04_052_b_3.jpg,Tam_052,Tam,4,3,b,2022-04-07 16:56:58,Tam_d04_052_b_3
data/Avocado Ripening Dataset/Tam_d05_052_a_3.jpg,Tam_052,Tam,5,3,a,2022-04-08 16:30:38,Tam_d05_052_a_3
data/Avocado Ripening Dataset/Tam_d05_052_b_3.jpg,Tam_052,Tam,5,3,b,2022-04-08 16:30:50,Tam_d05_052_b_3
data/Avocado Ripening Dataset/Tam_d01_053_a_1.jpg,Tam_053,Tam,1,1,a,2022-04-04 18:23:02,Tam_d01_053_a_1
data/Avocado Ripening Dataset/Tam_d01_053_b_1.jpg,Tam_053,Tam,1,1,b,2022-04-04 18:23:12,Tam_d01_053_b_1
data/Avocado Ripening Dataset/Tam_d02_053_a_2.jpg,Tam_053,Tam,2,2,a,2022-04-05 16:41:20,Tam_d02_053_a_2
data/Avocado Ripening Dataset/Tam_d02_053_b_2.jpg,Tam_053,Tam,2,2,b,2022-04-05 16:41:28,Tam_d02_053_b_2
data/Avocado Ripening Dataset/Tam_d03_053_a_2.jpg,Tam_053,Tam,3,2,a,2022-04-06 18:51:09,Tam_d03_053_a_2
data/Avocado Ripening Dataset/Tam_d03_053_b_2.jpg,Tam_053,Tam,3,2,b,2022-04-06 18:51:17,Tam_d03_053_b_2
data/Avocado Ripening Dataset/Tam_d04_053_a_3.jpg,Tam_053,Tam,4,3,a,2022-04-07 17:30:18,Tam_d04_053_a_3
data/Avocado Ripening Dataset/Tam_d04_053_b_3.jpg,Tam_053,Tam,4,3,b,2022-04-07 17:30:25,Tam_d04_053_b_3
data/Avocado Ripening Dataset/Tam_d05_053_a_3.jpg,Tam_053,Tam,5,3,a,2022-04-08 18:36:41,Tam_d05_053_a_3
data/Avocado Ripening Dataset/Tam_d05_053_b_3.jpg,Tam_053,Tam,5,3,b,2022-04-08 18:36:46,Tam_d05_053_b_3
data/Avocado Ripening Dataset/Tam_d06_053_a_4.jpg,Tam_053,Tam,6,4,a,2022-04-09 17:47:34,Tam_d06_053_a_4
data/Avocado Ripening Dataset/Tam_d06_053_b_4.jpg,Tam_053,Tam,6,4,b,2022-04-09 17:47:39,Tam_d06_053_b_4
data/Avocado Ripening Dataset/Tam_d07_053_a_4.jpg,Tam_053,Tam,7,4,a,2022-04-10 17:01:18,Tam_d07_053_a_4
data/Avocado Ripening Dataset/Tam_d07_053_b_4.jpg,Tam_053,Tam,7,4,b,2022-04-10 17:01:25,Tam_d07_053_b_4
data/Avocado Ripening Dataset/Tam_d08_053_a_4.jpg,Tam_053,Tam,8,4,a,2022-04-11 17:55:34,Tam_d08_053_a_4
data/Avocado Ripening Dataset/Tam_d08_053_b_4.jpg,Tam_053,Tam,8,4,b,2022-04-11 17:55:42,Tam_d08_053_b_4
data/Avocado Ripening Dataset/Tam_d09_053_a_5.jpg,Tam_053,Tam,9,5,a,2022-04-12 17:34:07,Tam_d09_053_a_5
data/Avocado Ripening Dataset/Tam_d09_053_b_5.jpg,Tam_053,Tam,9,5,b,2022-04-12 17:34:14,Tam_d09_053_b_5
data/Avocado Ripening Dataset/Tam_d10_053_a_5.jpg,Tam_053,Tam,10,5,a,2022-04-13 14:55:04,Tam_d10_053_a_5
data/Avocado Ripening Dataset/Tam_d10_053_b_5.jpg,Tam_053,Tam,10,5,b,2022-04-13 14:55:09,Tam_d10_053_b_5
data/Avocado Ripening Dataset/Tam_d11_053_a_5.jpg,Tam_053,Tam,11,5,a,2022-04-14 18:28:26,Tam_d11_053_a_5
data/Avocado Ripening Dataset/Tam_d11_053_b_5.jpg,Tam_053,Tam,11,5,b,2022-04-14 18:28:31,Tam_d11_053_b_5
data/Avocado Ripening Dataset/Tam_d01_056_a_1.jpg,Tam_056,Tam,1,1,a,2022-04-04 13:56:47,Tam_d01_056_a_1
data/Avocado Ripening Dataset/Tam_d01_056_b_1.jpg,Tam_056,Tam,1,1,b,2022-04-04 13:57:01,Tam_d01_056_b_1
data/Avocado Ripening Dataset/Tam_d01_057_a_1.jpg,Tam_057,Tam,1,1,a,2022-04-03 16:58:02,Tam_d01_057_a_1
data/Avocado Ripening Dataset/Tam_d01_057_b_1.jpg,Tam_057,Tam,1,1,b,2022-04-03 16:58:25,Tam_d01_057_b_1
data/Avocado Ripening Dataset/Tam_d02_057_a_2.jpg,Tam_057,Tam,2,2,a,2022-04-05 17:46:43,Tam_d02_057_a_2
data/Avocado Ripening Dataset/Tam_d02_057_b_2.jpg,Tam_057,Tam,2,2,b,2022-04-05 17:47:00,Tam_d02_057_b_2
data/Avocado Ripening Dataset/Tam_d03_057_a_2.jpg,Tam_057,Tam,3,2,a,2022-04-06 17:42:13,Tam_d03_057_a_2
data/Avocado Ripening Dataset/Tam_d03_057_b_2.jpg,Tam_057,Tam,3,2,b,2022-04-06 17:42:28,Tam_d03_057_b_2
data/Avocado Ripening Dataset/Tam_d04_057_a_3.jpg,Tam_057,Tam,4,3,a,2022-04-07 15:55:13,Tam_d04_057_a_3
data/Avocado Ripening Dataset/Tam_d04_057_b_3.jpg,Tam_057,Tam,4,3,b,2022-04-07 15:55:22,Tam_d04_057_b_3
data/Avocado Ripening Dataset/Tam_d05_057_a_3.jpg,Tam_057,Tam,5,3,a,2022-04-08 17:32:22,Tam_d05_057_a_3
data/Avocado Ripening Dataset/Tam_d05_057_b_3.jpg,Tam_057,Tam,5,3,b,2022-04-08 17:32:33,Tam_d05_057_b_3
data/Avocado Ripening Dataset/Tam_d06_057_a_3.jpg,Tam_057,Tam,6,3,a,2022-04-09 17:00:50,Tam_d06_057_a_3
data/Avocado Ripening Dataset/Tam_d06_057_b_3.jpg,Tam_057,Tam,6,3,b,2022-04-09 17:00:57,Tam_d06_057_b_3
data/Avocado Ripening Dataset/Tam_d07_057_a_4.jpg,Tam_057,Tam,7,4,a,2022-04-10 16:17:01,Tam_d07_057_a_4
data/Avocado Ripening Dataset/Tam_d07_057_b_4.jpg,Tam_057,Tam,7,4,b,2022-04-10 16:17:20,Tam_d07_057_b_4
data/Avocado Ripening Dataset/Tam_d01_059_a_1.jpg,Tam_059,Tam,1,1,a,2022-04-03 16:58:55,Tam_d01_059_a_1
data/Avocado Ripening Dataset/Tam_d01_059_b_1.jpg,Tam_059,Tam,1,1,b,2022-04-03 16:59:14,Tam_d01_059_b_1
data/Avocado Ripening Dataset/Tam_d02_059_a_1.jpg,Tam_059,Tam,2,1,a,2022-04-05 17:49:09,Tam_d02_059_a_1
data/Avocado Ripening Dataset/Tam_d02_059_b_1.jpg,Tam_059,Tam,2,1,b,2022-04-05 17:49:17,Tam_d02_059_b_1
data/Avocado Ripening Dataset/Tam_d03_059_a_1.jpg,Tam_059,Tam,3,1,a,2022-04-06 17:42:47,Tam_d03_059_a_1
data/Avocado Ripening Dataset/Tam_d03_059_b_1.jpg,Tam_059,Tam,3,1,b,2022-04-06 17:43:01,Tam_d03_059_b_1
data/Avocado Ripening Dataset/Tam_d04_059_a_1.jpg,Tam_059,Tam,4,1,a,2022-04-07 15:56:17,Tam_d04_059_a_1
data/Avocado Ripening Dataset/Tam_d04_059_b_1.jpg,Tam_059,Tam,4,1,b,2022-04-07 15:56:24,Tam_d04_059_b_1
data/Avocado Ripening Dataset/Tam_d05_059_a_1.jpg,Tam_059,Tam,5,1,a,2022-04-08 17:32:54,Tam_d05_059_a_1
data/Avocado Ripening Dataset/Tam_d05_059_b_1.jpg,Tam_059,Tam,5,1,b,2022-04-08 17:33:00,Tam_d05_059_b_1
data/Avocado Ripening Dataset/Tam_d06_059_a_2.jpg,Tam_059,Tam,6,2,a,2022-04-09 17:01:16,Tam_d06_059_a_2
data/Avocado Ripening Dataset/Tam_d06_059_b_2.jpg,Tam_059,Tam,6,2,b,2022-04-09 17:01:29,Tam_d06_059_b_2
data/Avocado Ripening Dataset/Tam_d07_059_a_2.jpg,Tam_059,Tam,7,2,a,2022-04-10 16:17:29,Tam_d07_059_a_2
data/Avocado Ripening Dataset/Tam_d07_059_b_2.jpg,Tam_059,Tam,7,2,b,2022-04-10 16:17:34,Tam_d07_059_b_2
data/Avocado Ripening Dataset/Tam_d08_059_a_3.jpg,Tam_059,Tam,8,3,a,2022-04-11 16:53:42,Tam_d08_059_a_3
data/Avocado Ripening Dataset/Tam_d08_059_b_3.jpg,Tam_059,Tam,8,3,b,2022-04-11 16:53:47,Tam_d08_059_b_3
data/Avocado Ripening Dataset/Tam_d09_059_a_4.jpg,Tam_059,Tam,9,4,a,2022-04-12 16:25:17,Tam_d09_059_a_4
data/Avocado Ripening Dataset/Tam_d09_059_b_4.jpg,Tam_059,Tam,9,4,b,2022-04-12 16:25:23,Tam_d09_059_b_4
data/Avocado Ripening Dataset/Tam_d10_059_a_5.jpg,Tam_059,Tam,10,5,a,2022-04-13 15:44:27,Tam_d10_059_a_5
data/Avocado Ripening Dataset/Tam_d10_059_b_5.jpg,Tam_059,Tam,10,5,b,2022-04-13 15:44:39,Tam_d10_059_b_5
data/Avocado Ripening Dataset/Tam_d11_059_a_5.jpg,Tam_059,Tam,11,5,a,2022-04-14 18:11:07,Tam_d11_059_a_5
data/Avocado Ripening Dataset/Tam_d11_059_b_5.jpg,Tam_059,Tam,11,5,b,2022-04-14 18:11:15,Tam_d11_059_b_5
data/Avocado Ripening Dataset/Tam_d01_062_a_1.jpg,Tam_062,Tam,1,1,a,2022-04-04 18:23:33,Tam_d01_062_a_1
data/Avocado Ripening Dataset/Tam_d01_062_b_1.jpg,Tam_062,Tam,1,1,b,2022-04-04 18:23:43,Tam_d01_062_b_1
data/Avocado Ripening Dataset/Tam_d02_062_a_2.jpg,Tam_062,Tam,2,2,a,2022-04-05 16:41:50,Tam_d02_062_a_2
data/Avocado Ripening Dataset/Tam_d02_062_b_2.jpg,Tam_062,Tam,2,2,b,2022-04-05 16:41:59,Tam_d02_062_b_2
data/Avocado Ripening Dataset/Tam_d03_062_a_2.jpg,Tam_062,Tam,3,2,a,2022-04-06 18:51:39,Tam_d03_062_a_2
data/Avocado Ripening Dataset/Tam_d03_062_b_2.jpg,Tam_062,Tam,3,2,b,2022-04-06 18:51:47,Tam_d03_062_b_2
data/Avocado Ripening Dataset/Tam_d04_062_a_3.jpg,Tam_062,Tam,4,3,a,2022-04-07 17:30:46,Tam_d04_062_a_3
data/Avocado Ripening Dataset/Tam_d04_062_b_3.jpg,Tam_062,Tam,4,3,b,2022-04-07 17:30:53,Tam_d04_062_b_3
data/Avocado Ripening Dataset/Tam_d05_062_a_3.jpg,Tam_062,Tam,5,3,a,2022-04-08 18:37:02,Tam_d05_062_a_3
data/Avocado Ripening Dataset/Tam_d05_062_b_3.jpg,Tam_062,Tam,5,3,b,2022-04-08 18:37:12,Tam_d05_062_b_3
data/Avocado Ripening Dataset/Tam_d06_062_a_4.jpg,Tam_062,Tam,6,4,a,2022-04-09 17:47:54,Tam_d06_062_a_4
data/Avocado Ripening Dataset/Tam_d06_062_b_4.jpg,Tam_062,Tam,6,4,b,2022-04-09 17:48:00,Tam_d06_062_b_4
data/Avocado Ripening Dataset/Tam_d07_062_a_4.jpg,Tam_062,Tam,7,4,a,2022-04-10 17:01:34,Tam_d07_062_a_4
data/Avocado Ripening Dataset/Tam_d07_062_b_4.jpg,Tam_062,Tam,7,4,b,2022-04-10 17:01:40,Tam_d07_062_b_4
data/Avocado Ripening Dataset/Tam_d08_062_a_4.jpg,Tam_062,Tam,8,4,a,2022-04-11 17:56:00,Tam_d08_062_a_4
data/Avocado Ripening Dataset/Tam_d08_062_b_4.jpg,Tam_062,Tam,8,4,b,2022-04-11 17:56:07,Tam_d08_062_b_4
data/Avocado Ripening Dataset/Tam_d09_062_a_5.jpg,Tam_062,Tam,9,5,a,2022-04-12 17:34:31,Tam_d09_062_a_5
data/Avocado Ripening Dataset/Tam_d09_062_b_5.jpg,Tam_062,Tam,9,5,b,2022-04-12 17:34:37,Tam_d09_062_b_5
data/Avocado Ripening Dataset/Tam_d10_062_a_5.jpg,Tam_062,Tam,10,5,a,2022-04-13 14:55:28,Tam_d10_062_a_5
data/Avocado Ripening Dataset/Tam_d10_062_b_5.jpg,Tam_062,Tam,10,5,b,2022-04-13 14:55:33,Tam_d10_062_b_5
data/Avocado Ripening Dataset/Tam_d11_062_a_5.jpg,Tam_062,Tam,11,5,a,2022-04-14 18:28:38,Tam_d11_062_a_5
data/Avocado Ripening Dataset/Tam_d11_062_b_5.jpg,Tam_062,Tam,11,5,b,2022-04-14 18:28:42,Tam_d11_062_b_5
data/Avocado Ripening Dataset/Tam_d01_064_a_1.jpg,Tam_064,Tam,1,1,a,2022-04-04 18:24:04,Tam_d01_064_a_1
data/Avocado Ripening Dataset/Tam_d01_064_b_1.jpg,Tam_064,Tam,1,1,b,2022-04-04 18:24:13,Tam_d01_064_b_1
data/Avocado Ripening Dataset/Tam_d02_064_a_2.jpg,Tam_064,Tam,2,2,a,2022-04-05 16:42:16,Tam_d02_064_a_2
data/Avocado Ripening Dataset/Tam_d02_064_b_2.jpg,Tam_064,Tam,2,2,b,2022-04-05 16:42:23,Tam_d02_064_b_2
data/Avocado Ripening Dataset/Tam_d03_064_a_2.jpg,Tam_064,Tam,3,2,a,2022-04-06 18:52:09,Tam_d03_064_a_2
data/Avocado Ripening Dataset/Tam_d03_064_b_2.jpg,Tam_064,Tam,3,2,b,2022-04-06 18:52:17,Tam_d03_064_b_2
data/Avocado Ripening Dataset/Tam_d04_064_a_3.jpg,Tam_064,Tam,4,3,a,2022-04-07 17:31:10,Tam_d04_064_a_3
data/Avocado Ripening Dataset/Tam_d04_064_b_3.jpg,Tam_064,Tam,4,3,b,2022-04-07 17:31:16,Tam_d04_064_b_3
data/Avocado Ripening Dataset/Tam_d05_064_a_3.jpg,Tam_064,Tam,5,3,a,2022-04-08 16:31:07,Tam_d05_064_a_3
data/Avocado Ripening Dataset/Tam_d05_064_b_3.jpg,Tam_064,Tam,5,3,b,2022-04-08 16:31:13,Tam_d05_064_b_3
data/Avocado Ripening Dataset/Tam_d01_066_a_1.jpg,Tam_066,Tam,1,1,a,2022-04-04 17:48:42,Tam_d01_066_a_1
data/Avocado Ripening Dataset/Tam_d01_066_b_1.jpg,Tam_066,Tam,1,1,b,2022-04-04 17:48:57,Tam_d01_066_b_1
data/Avocado Ripening Dataset/Tam_d02_066_a_2.jpg,Tam_066,Tam,2,2,a,2022-04-05 17:02:41,Tam_d02_066_a_2
data/Avocado Ripening Dataset/Tam_d02_066_b_2.jpg,Tam_066,Tam,2,2,b,2022-04-05 17:02:49,Tam_d02_066_b_2
data/Avocado Ripening Dataset/Tam_d03_066_a_2.jpg,Tam_066,Tam,3,2,a,2022-04-06 18:21:31,Tam_d03_066_a_2
data/Avocado Ripening Dataset/Tam_d03_066_b_2.jpg,Tam_066,Tam,3,2,b,2022-04-06 18:21:39,Tam_d03_066_b_2
data/Avocado Ripening Dataset/Tam_d04_066_a_3.jpg,Tam_066,Tam,4,3,a,2022-04-07 16:57:28,Tam_d04_066_a_3
data/Avocado Ripening Dataset/Tam_d04_066_b_3.jpg,Tam_066,Tam,4,3,b,2022-04-07 16:57:37,Tam_d04_066_b_3
data/Avocado Ripening Dataset/Tam_d05_066_a_3.jpg,Tam_066,Tam,5,3,a,2022-04-08 18:06:08,Tam_d05_066_a_3
data/Avocado Ripening Dataset/Tam_d05_066_b_3.jpg,Tam_066,Tam,5,3,b,2022-04-08 18:06:14,Tam_d05_066_b_3
data/Avocado Ripening Dataset/Tam_d06_066_a_4.jpg,Tam_066,Tam,6,4,a,2022-04-09 17:23:40,Tam_d06_066_a_4
data/Avocado Ripening Dataset/Tam_d06_066_b_4.jpg,Tam_066,Tam,6,4,b,2022-04-09 17:23:45,Tam_d06_066_b_4
data/Avocado Ripening Dataset/Tam_d07_066_a_4.jpg,Tam_066,Tam,7,4,a,2022-04-10 16:40:46,Tam_d07_066_a_4
data/Avocado Ripening Dataset/Tam_d07_066_b_4.jpg,Tam_066,Tam,7,4,b,2022-04-10 16:41:09,Tam_d07_066_b_4
data/Avocado Ripening Dataset/Tam_d08_066_a_4.jpg,Tam_066,Tam,8,4,a,2022-04-11 17:25:08,Tam_d08_066_a_4
data/Avocado Ripening Dataset/Tam_d08_066_b_4.jpg,Tam_066,Tam,8,4,b,2022-04-11 17:25:15,Tam_d08_066_b_4
data/Avocado Ripening Dataset/Tam_d09_066_a_5.jpg,Tam_066,Tam,9,5,a,2022-04-12 17:00:59,Tam_d09_066_a_5
data/Avocado Ripening Dataset/Tam_d09_066_b_5.jpg,Tam_066,Tam,9,5,b,2022-04-12 17:01:07,Tam_d09_066_b_5
data/Avocado Ripening Dataset/Tam_d10_066_a_5.jpg,Tam_066,Tam,10,5,a,2022-04-13 15:17:47,Tam_d10_066_a_5
data/Avocado Ripening Dataset/Tam_d10_066_b_5.jpg,Tam_066,Tam,10,5,b,2022-04-13 15:17:53,Tam_d10_066_b_5
data/Avocado Ripening Dataset/Tam_d11_066_a_5.jpg,Tam_066,Tam,11,5,a,2022-04-14 17:42:55,Tam_d11_066_a_5
